protocol_name_raw,symbol,category,chains,tvl_max,audit_firms,audit_score_max,audit_score_mean,last_audit_date,audit_sources,audit_firm_count,has_audit,audit_score,any_top_firm,proto_norm,slug,name,symbol_llama,category_llama,tvl,chains_llama
Sanctuary,-,Dexs,['Scroll'],1052.0196167837437,[],,,,['api'],0,0,,0,sanctuary,sanctuary,Sanctuary,-,Dexs,920.7398873750444,Scroll
Sanctum Infinity,CLOUD,Dexs,['Solana'],280058572.81100404,[],,,,['api'],0,0,,0,sanctum infinity,sanctum-infinity,Sanctum Infinity,CLOUD,Dexs,258226609.67912692,Solana
Sanctum Reserve,CLOUD,Yield,['Solana'],126975118.0611314,[],,,,['api'],0,0,,0,sanctum reserve,sanctum-reserve,Sanctum Reserve,CLOUD,Yield,80259407.3226254,Solana
Sanctum Validator LSTs,CLOUD,Liquid Staking,['Solana'],2317719728.425956,[],,,,['api'],0,0,,0,sanctum validator lsts,sanctum-validator-lsts,Sanctum Validator LSTs,CLOUD,Liquid Staking,1549613323.6886537,Solana
SandClock,QUARTZ,Yield,['Ethereum'],2108435.793486071,[],,,,['api'],0,0,,0,sandclock,sandclock,SandClock,QUARTZ,Yield,110479.98128849392,Ethereum
Sandglass,-,Yield,['Multi-Chain'],4888399.553952836,[],,,,['api'],0,0,,0,sandglass,sandglass,Sandglass,-,Yield,151175.57464492414,Solana;Eclipse
SandySwap,-,Dexs,['Polygon zkEVM'],769.303660538065,[],,,,['api'],0,0,,0,sandyswap,sandyswap,SandySwap,-,Dexs,751.1564880563313,Polygon zkEVM
Sanko Bridge,DMT,Canonical Bridge,['Arbitrum'],2374494.1385903596,[],,,,['api'],0,0,,0,sanko bridge,sanko-bridge,Sanko Bridge,DMT,Canonical Bridge,2322187.4313528496,Arbitrum
Sanko GameCorp,-,SoFi,['Arbitrum'],9981.5555625322,[],,,,['api'],0,0,,0,sanko gamecorp,sanko-gamecorp,Sanko GameCorp,-,SoFi,7488.375970306466,Arbitrum
Sapphire Defi,SAPPHIRE,Yield,['Fantom'],970.7952975070566,[],,,,['api'],0,0,,0,sapphire defi,sapphire-defi,Sapphire Defi,SAPPHIRE,Yield,484.2465492195109,Fantom
Sapphire Mine,-,Yield,['Polygon'],2.2059909800357373,[],,,,['api'],0,0,,0,sapphire mine,sapphire-mine,Sapphire Mine,-,Yield,1.0973297631786505,Polygon
Saros AMM,SAROS,Dexs,['Solana'],3741766.6003289632,[],,,,['api'],0,0,,0,saros amm,saros-amm,Saros AMM,SAROS,Dexs,348883.7361623248,Solana
Saros DLMM,SAROS,Dexs,['Solana'],1211085.3215786791,[],,,,['api'],0,0,,0,saros dlmm,saros-dlmm,Saros DLMM,SAROS,Dexs,147446.3906694561,Solana
Saru,-,Dexs,['ApeChain'],50254.761275253,[],,,,['api'],0,0,,0,saru,saru,Saru,-,Dexs,2759.6631028525658,ApeChain
SashimiDAO,SASHI,Reserve Currency,['Avalanche'],1.442948935326536,[],,,,['api'],0,0,,0,sashimidao,sashimidao,SashimiDAO,SASHI,Reserve Currency,1.442948935326536,Avalanche
SashimiSwap,SASHIMI,Dexs,['Multi-Chain'],23077.26998119562,[],,,,['api'],0,0,,0,sashimiswap,sashimiswap,SashimiSwap,SASHIMI,Dexs,20281.28333513261,Binance;Ethereum;Heco
Satin Exchange,SATIN,Dexs,['Polygon'],1298.5603330935005,[],,,,['api'],0,0,,0,satin exchange,satin-exchange,Satin Exchange,SATIN,Dexs,1164.9470142907207,Polygon
SatLayer,SLAY,Anchor BTC,['Multi-Chain'],215293674.6087373,[],,,,['api'],0,0,,0,satlayer,satlayer,SatLayer,SLAY,Anchor BTC,54191432.16938058,Base;Sui;Babylon Genesis;Ethereum;Binance;Berachain;Bitlayer;TAC;BOB
Satori Perp,-,Derivatives,['Multi-Chain'],2207142.168102485,[],,,,['api'],0,0,,0,satori perp,satori-perp,Satori Perp,-,Derivatives,1498511.081935145,zkSync Era;Linea;Scroll;Zircuit;Arbitrum;Plume Mainnet;X Layer;TON;Story;Polygon zkEVM;Binance;Ethereum;Base
Satori Spots,-,Dexs,['Multi-Chain'],3695.371009298145,[],,,,['api'],0,0,,0,satori spots,satori-spots,Satori Spots,-,Dexs,3191.2969843431356,Linea;Base;X Layer
Satoshi DEX,-,Dexs,['Stacks'],6729.01720366991,[],,,,['api'],0,0,,0,satoshi dex,satoshi-dex,Satoshi DEX,SATX,Dexs,4584.2238620798435,Stacks
Satoshi Finance,SATO,CDP,['Binance'],299.4877518523546,[],,,,['api'],0,0,,0,satoshi finance,satoshi-finance,Satoshi Finance,SATO,CDP,240.9032114663383,Binance
SATOSHI PERPS,-,Derivatives,['CORE'],8975.028388940065,[],,,,['api'],0,0,,0,satoshi perps,satoshi-perps,SATOSHI PERPS,-,Derivatives,7434.391817798347,CORE
SatoshiCoreSwap,SATCORE,Dexs,['CORE'],348782.02179438306,[],,,,['api'],0,0,,0,satoshicoreswap,satoshicoreswap,SatoshiCoreSwap,SATCORE,Dexs,348782.02179438306,CORE
Satsat,STST,Farm,['Map'],873.4801367594114,[],,,,['api'],0,0,,0,satsat,satsat,Satsat,STST,Farm,689.2735069533798,Map
Saturn Swap,SATURN,Dexs,['Cardano'],151008.52315673642,[],,,,['api'],0,0,,0,saturn swap,saturn-swap,Saturn Swap,SATURN,Dexs,69282.80925970012,Cardano
SaucerSwap V1,SAUCE,Dexs,['Hedera'],35084586.63958552,[],,,,['api'],0,0,,0,saucerswap v1,saucerswap-v1,SaucerSwap V1,SAUCE,Dexs,18229996.04736028,Hedera
SaucerSwap V2,SAUCE,Dexs,['Hedera'],41226868.209495895,[],,,,['api'],0,0,,0,saucerswap v2,saucerswap-v2,SaucerSwap V2,SAUCE,Dexs,28761365.72497693,Hedera
Savanna Finance,SVN,Algo-Stables,['Cronos'],2308.993316839473,[],,,,['api'],0,0,,0,savanna finance,savanna-finance,Savanna Finance,SVN,Algo-Stables,1116.9220318727082,Cronos
Save,SAVE,Lending,['Multi-Chain'],220634606.81422845,[],,,,['api'],0,0,,0,save,save,Save,SAVE,Lending,130338651.3140212,Solana;Eclipse
Save SOL,SAVE,Liquid Staking,['Solana'],6252841.311811719,[],,,,['api'],0,0,,0,save sol,save-sol,Save SOL,SAVE,Liquid Staking,7942698.498287346,Solana
SavmDEX,SAD,Dexs,['BEVM'],24478.04072857827,[],,,,['api'],0,0,,0,savmdex,savmdex,SavmDEX,SAD,Dexs,19276.9375229921,BEVM
savmSwap,-,Dexs,['Multi-Chain'],927894.8175987428,[],,,,['api'],0,0,,0,savmswap,savmswap,savmSwap,-,Dexs,669741.1619693476,Prom;SatoshiVM
Savvy,SVY,CDP,['Arbitrum'],216214.81861405948,[],,,,['api'],0,0,,0,savvy,savvy,Savvy,SVY,CDP,183967.80616922787,Arbitrum
Sboom,-,Dexs,['Sonic'],18634.466576843755,[],,,,['api'],0,0,,0,sboom,sboom,Sboom,-,Dexs,5892.674768925403,Sonic
Scale,SCALE,Dexs,['Base'],528126.4282013879,[],,,,['api'],0,0,,0,scale,scale,Scale,SCALE,Dexs,320593.60053293186,Base
Scallop Aggregator,SCA,DEX Aggregator,['nan'],,[],,,,['api'],0,0,,0,scallop aggregator,scallop-aggregator,Scallop Aggregator,SCA,DEX Aggregator,,
Scallop Lend,SCA,Lending,['Sui'],79573347.27939774,[],,,,['api'],0,0,,0,scallop lend,scallop-lend,Scallop Lend,SCA,Lending,37259012.85636152,Sui
Scallop Pool,SCA,Yield,['Solana'],22653.86671939129,[],,,,['api'],0,0,,0,scallop pool,scallop-pool,Scallop Pool,SCA,Yield,17353.466949231304,Solana
sCANTO,-,Liquid Staking,['Canto'],6812.366779042086,[],,,,['api'],0,0,,0,scanto,scanto,sCANTO,-,Liquid Staking,2393.444253995666,Canto
Scarab Finance,SCARAB,Algo-Stables,['Fantom'],0.0,[],,,,['api'],0,0,,0,scarab finance,scarab-finance,Scarab Finance,SCARAB,Algo-Stables,0.0,Fantom
ScareCrow Finance,SCARE,Yield,['Fantom'],441.23002867833617,[],,,,['api'],0,0,,0,scarecrow finance,scarecrow-finance,ScareCrow Finance,SCARE,Yield,243.48875816177815,Fantom
ScarySwap,PUMPKIN,Dexs,['Fantom'],1301.6630480312513,[],,,,['api'],0,0,,0,scaryswap,scaryswap,ScarySwap,PUMPKIN,Dexs,461.54832142801456,Fantom
Scatter,-,NFT Marketplace,['nan'],0.0,[],,,,['api'],0,0,,0,scatter,scatter,Scatter,-,NFT Marketplace,0.0,
Sceptre Liquid,-,Liquid Staking,['Flare'],48281718.98841644,[],,,,['api'],0,0,,0,sceptre liquid,sceptre-liquid,Sceptre Liquid,-,Liquid Staking,22584538.247983366,Flare
Scientix,SCIX,Synthetics,['Binance'],372324.4853580523,[],,,,['api'],0,0,,0,scientix,scientix,Scientix,SCIX,Synthetics,369561.7714238455,Binance
Scion Finance,-,Yield Aggregator,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,scion finance,scion-finance,Scion Finance,-,Yield Aggregator,1596.548509505268,Moonriver;Fantom
scoop,-,SoFi,['Base'],32080.082081353805,[],,,,['api'],0,0,,0,scoop,scoop,scoop,-,SoFi,23885.390103205067,Base
Scopuly,SCOP,Dexs,['Stellar'],2096712.2762987,[],,,,['api'],0,0,,0,scopuly,scopuly,Scopuly,SCOP,Dexs,1315875.5185807,Stellar
ScorePlay.xyz,-,Prediction Market,['Multi-Chain'],2315.388503988,[],,,,['api'],0,0,,0,scoreplay.xyz,scoreplay.xyz,ScorePlay.xyz,-,Prediction Market,3091.910977225618,Sophon;Base
Scranton Finance,PAPER,Yield,['Fantom'],2.415327534008351,[],,,,['api'],0,0,,0,scranton finance,scranton-finance,Scranton Finance,PAPER,Yield,0.7477854045289853,Fantom
Scream,SCREAM,Lending,['Fantom'],1288676.9123830262,[],,,,['api'],0,0,,0,scream,scream,Scream,SCREAM,Lending,1288676.9123830262,Fantom
Scribe V4,-,Dexs,['Scroll'],4566.349174738837,[],,,,['api'],0,0,,0,scribe v4,scribe-v4,Scribe V4,-,Dexs,4210.248232024719,Scroll
Scribeswap,Scribe,Dexs,['Scroll'],0.0967593314249092,[],,,,['api'],0,0,,0,scribeswap,scribeswap,Scribeswap,Scribe,Dexs,0.0836719502235111,Scroll
Scroll Bridge,-,Canonical Bridge,['Ethereum'],158108045.37127486,[],,,,['api'],0,0,,0,scroll bridge,scroll-bridge,Scroll Bridge,-,Canonical Bridge,87852543.01711164,Ethereum
Scroll Swap,-,Dexs,['Scroll'],10792.453418826548,[],,,,['api'],0,0,,0,scroll swap,scroll-swap,Scroll Swap,-,Dexs,9182.426768082256,Scroll
Scrollswap Finance,SF,Dexs,['Scroll'],695.5250771555693,[],,,,['api'],0,0,,0,scrollswap finance,scrollswap-finance,Scrollswap Finance,SF,Dexs,523.006582584146,Scroll
Scrub,LION,Algo-Stables,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,scrub,scrub,Scrub,LION,Algo-Stables,0.0,Kava;Cronos
Scrub Invest,-,Yield,['Kava'],18542.660322590425,[],,,,['api'],0,0,,0,scrub invest,scrub-invest,Scrub Invest,-,Yield,6632012.135680333,Kava
Sculptor Finance,SCULPT,Lending,['Binance'],5507.077929063041,[],,,,['api'],0,0,,0,sculptor finance,sculptor-finance,Sculptor Finance,SCULPT,Lending,4847.6365226857715,Binance
sDAI,sDAI,CDP,['xDai'],110153399.24686038,[],,,,['api'],0,0,,0,sdai,sdai,sDAI,sDAI,Yield,95129005.28698342,xDai
Sdex,-,Dexs,['ETHF'],0.0,[],,,,['api'],0,0,,0,sdex,sdex,Sdex,-,Dexs,0.0,ETHF
SeaDex,CWS,Dexs,['Moonriver'],8409.721527661184,[],,,,['api'],0,0,,0,seadex,seadex,SeaDex,CWS,Dexs,1514.815566696415,Moonriver
SeaFi,-,Yield,['Avalanche'],1904475.4716984187,[],,,,['api'],0,0,,0,seafi,seafi,SeaFi,-,Yield,499497.981139014,Avalanche
SeaLightSwap,SEAS,Dexs,['Polygon'],39.46498117440299,[],,,,['api'],0,0,,0,sealightswap,sealightswap,SeaLightSwap,SEAS,Dexs,39.46498117440299,Polygon
Seamless V1,SEAM,Lending,['Base'],3553427.869661832,[],,,,['api'],0,0,,0,seamless v1,seamless-v1,Seamless V1,SEAM,Lending,1810259.4978578344,Base
Seamless V2,SEAM,Lending,['Base'],12167358.762700493,[],,,,['api'],0,0,,0,seamless v2,seamless-v2,Seamless V2,SEAM,Lending,82452027.24385244,Ethereum;Base
Seamless Vaults,SEAM,Onchain Capital Allocator,['Base'],98230596.68562464,[],,,,['api'],0,0,,0,seamless vaults,seamless-vaults,Seamless Vaults,SEAM,Onchain Capital Allocator,45281793.50796248,Base
Seashell,-,Yield,['Arbitrum'],0.0,[],,,,['api'],0,0,,0,seashell,seashell,Seashell,-,Yield,0.0,Arbitrum
SeaSwap,-,Dexs,['Sei'],1372.972882751493,[],,,,['api'],0,0,,0,seaswap,seaswap,SeaSwap,-,Dexs,615.9085924819462,Sei
SecretSwap,SEFI,Dexs,['Secret'],492452.83979931386,[],,,,['api'],0,0,,0,secretswap,secretswap,SecretSwap,SEFI,Dexs,403670.9468089775,Secret
Secta Finance V2,-,Dexs,['Linea'],121200.58228073402,[],,,,['api'],0,0,,0,secta finance v2,secta-finance-v2,Secta Finance V2,-,Dexs,37372.79493287937,Linea
Secta Finance V3,-,Dexs,['Linea'],24567.73279097392,[],,,,['api'],0,0,,0,secta finance v3,secta-finance-v3,Secta Finance V3,-,Dexs,12687.1117662519,Linea
Sector Finance,-,Yield,['Multi-Chain'],104445.0092225016,[],,,,['api'],0,0,,0,sector finance,sector-finance,Sector Finance,-,Yield,85291.46587999495,Arbitrum;Moonriver;Optimism;Ethereum
Secured Finance Lending,-,Lending,['Multi-Chain'],768680.1853486742,[],,,,['api'],0,0,,0,secured finance lending,secured-finance-lending,Secured Finance Lending,-,Lending,548506.8013935497,Ethereum;Filecoin;Arbitrum;Polygon zkEVM;Avalanche
SecureDAO,SCR,Reserve Currency,['Fantom'],0.0,[],,,,['api'],0,0,,0,securedao,securedao,SecureDAO,SCR,Reserve Currency,0.0,Fantom
Securo Finance,-,Indexes,['Multi-Chain'],52.0,[],,,,['api'],0,0,,0,securo finance,securo-finance,Securo Finance,-,Indexes,43.0,Avalanche;Binance;Aurora;Polygon
sedge,-,Dexs,['Base'],26685.78284445875,[],,,,['api'],0,0,,0,sedge,sedge,sedge,-,Dexs,65.16692996341865,Base
Seeder Finance,LEAF,Yield,['Binance'],5358.88531171195,[],,,,['api'],0,0,,0,seeder finance,seeder-finance,Seeder Finance,LEAF,Yield,4553.945746081974,Binance
SeedFi AMM,-,Dexs,['Superseed'],17965.255389836722,[],,,,['api'],0,0,,0,seedfi amm,seedfi-amm,SeedFi AMM,-,Dexs,12367.875078633404,Superseed
SeedFi Perp,-,Derivatives,['Superseed'],2685.634876508047,[],,,,['api'],0,0,,0,seedfi perp,seedfi-perp,SeedFi Perp,-,Derivatives,2685.216615129437,Superseed
Seedify,SFUND,Launchpad,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,seedify,seedify,Seedify,SFUND,Launchpad,0.0,Binance;Arbitrum;Ethereum
Seer,-,Prediction Market,['Multi-Chain'],1719879.591992359,[],,,,['api'],0,0,,0,seer,seer,Seer,-,Prediction Market,1588013.5189901316,xDai;Ethereum
Segment Finance,SEF,Lending,['Multi-Chain'],5201718.620371936,[],,,,['api'],0,0,,0,segment finance,segment-finance,Segment Finance,SEF,Lending,750618.6977975774,BOB;Binance;BSquared;Op_Bnb;CORE;RSK
Sei,SEI,Chain,['nan'],,[],,,,['api'],0,0,,0,sei,sei,Sei,SEI,Chain,,
Seismic,-,Lending,['Blast'],9721.735589961923,[],,,,['api'],0,0,,0,seismic,seismic,Seismic,-,Lending,5043.246597194727,Blast
seiyan fun,-,Launchpad,['nan'],,[],,,,['api'],0,0,,0,seiyan fun,seiyan-fun,seiyan fun,-,Launchpad,,
Selfex,-,Dexs,['Kava'],2.516164913823175e-09,[],,,,['api'],0,0,,0,selfex,selfex,Selfex,-,Dexs,6.32922660136404e-10,Kava
Sendit,-,Lending,['Solana'],9076886.023583263,[],,,,['api'],0,0,,0,sendit,sendit,Sendit,-,Lending,1459371.1539237397,Solana
Sendshot,SEND,Launchpad,['nan'],,[],,,,['api'],0,0,,0,sendshot,sendshot,Sendshot,SEND,Launchpad,,
Seneca,-,CDP,['Multi-Chain'],29400.86884513386,[],,,,['api'],0,0,,0,seneca,seneca,Seneca,-,CDP,22080.34018208184,Ethereum;Arbitrum
SenpaiSwap,-,Reserve Currency,['Boba'],381.33577973853255,[],,,,['api'],0,0,,0,senpaiswap,senpaiswap,SenpaiSwap,-,Reserve Currency,381.33577973853255,Boba
Sensay,SNSY,Farm,['Ethereum'],0.0,[],,,,['api'],0,0,,0,sensay,sensay,Sensay,SNSY,Farm,0.0,Ethereum
Sense,-,Yield,['Ethereum'],46123.58624498895,[],,,,['api'],0,0,,0,sense,sense,Sense,-,Yield,35911.64210207676,Ethereum
Sensi,SENSI,Yield Aggregator,['Binance'],314178.91550589836,[],,,,['api'],0,0,,0,sensi,sensi,Sensi,SENSI,Yield Aggregator,123810.13321549085,Binance
Sentiment,-,Lending,['Multi-Chain'],29138142.83567799,[],,,,['api'],0,0,,0,sentiment,sentiment,Sentiment,-,Lending,16327565.906641806,Hyperliquid L1;Arbitrum
Sentinel Trader Bot,SENTBOT,Trading App,['Solana'],791.75887691472,[],,,,['api'],0,0,,0,sentinel trader bot,sentinel-trader-bot,Sentinel Trader Bot,SENTBOT,Trading App,990.0143348541352,Solana
Sentre,SNTR,Dexs,['Solana'],35380.82822329079,[],,,,['api'],0,0,,0,sentre,sentre,Sentre,SNTR,Dexs,6933.906402105572,Solana
Serum,SRM,Dexs,['Solana'],21487256.863932703,[],,,,['api'],0,0,,0,serum,serum,Serum,SRM,Dexs,17875508.65921955,Solana
Serum Swap,SRM,Dexs,['Solana'],316827.85482583795,[],,,,['api'],0,0,,0,serum swap,serum-swap,Serum Swap,SRM,Dexs,261824.4212606071,Solana
Service Nervous Systems,-,Governance Incentives,['ICP'],4719277.695078348,[],,,,['api'],0,0,,0,service nervous systems,service-nervous-systems,Service Nervous Systems,-,Governance Incentives,2393508.847263011,ICP
Set Protocol,-,Indexes,['Ethereum'],28265611.232839756,[],,,,['api'],0,0,,0,set protocol,set-protocol,Set Protocol,-,Indexes,17526562.82422473,Ethereum
set.wtf,-,Yield,['Ethereum'],350325.51891,[],,,,['api'],0,0,,0,set.wtf,set.wtf,set.wtf,-,Yield,717856.7821301997,Ethereum
SettleTON,-,Yield,['TON'],79312.61081907422,[],,,,['api'],0,0,,0,settleton,settleton,SettleTON,-,Yield,83499.53750609799,TON
sevenswap,-,Dexs,['Kava'],0.0260991006827741,[],,,,['api'],0,0,,0,sevenswap,sevenswap,sevenswap,-,Dexs,0.0087480063078736,Kava
SFT Protocol,SFT,Liquid Staking,['Filecoin'],2776662.15365704,[],,,,['api'],0,0,,0,sft protocol,sft-protocol,SFT Protocol,SFT,Liquid Staking,1399398.0160628725,Filecoin
ShadeCash,SHADE,Privacy,['Fantom'],34178.140247999996,[],,,,['api'],0,0,,0,shadecash,shadecash,ShadeCash,SHADE,Privacy,11093.24997546608,Fantom
ShadeLend,SHD,Lending,['Secret'],1605979.5441249534,[],,,,['api'],0,0,,0,shadelend,shadelend,ShadeLend,SHD,Lending,766514.1448222458,Secret
ShadeSwap,SHD,Dexs,['Secret'],2247988.2945964127,[],,,,['api'],0,0,,0,shadeswap,shadeswap,ShadeSwap,SHD,Dexs,1255236.0416186757,Secret
ShadeX,SHD,Lending,['Secret'],793499.5158192622,[],,,,['api'],0,0,,0,shadex,shadex,ShadeX,SHD,Lending,492334.2500134194,Secret
Shadow Exchange CLMM,SHADOW,Dexs,['Sonic'],14334453.99387727,[],,,,['api'],0,0,,0,shadow exchange clmm,shadow-exchange-clmm,Shadow Exchange CLMM,SHADOW,Dexs,3395554.1409626817,Sonic
Shadow Exchange Legacy,SHADOW,Dexs,['Sonic'],6051882.901320885,[],,,,['api'],0,0,,0,shadow exchange legacy,shadow-exchange-legacy,Shadow Exchange Legacy,SHADOW,Dexs,2915769.049384781,Sonic
ShadowSwap,SHDW,Dexs,['CORE'],120555.75851312744,[],,,,['api'],0,0,,0,shadowswap,shadowswap,ShadowSwap,SHDW,Dexs,29334.40436501432,CORE
Shape Bridge,-,Canonical Bridge,['Ethereum'],1800714.9031285269,[],,,,['api'],0,0,,0,shape bridge,shape-bridge,Shape Bridge,-,Canonical Bridge,1392291.115669774,Ethereum
ShapeShift,FOX,Dexs,['Multi-Chain'],0.0,[],,,,['api'],0,0,,0,shapeshift,shapeshift,ShapeShift,FOX,Dexs,0.0,Ethereum;Arbitrum;Polygon;xDai
ShardingDAO,-,Staking Pool,['Ethereum'],13127946.53114498,[],,,,['api'],0,0,,0,shardingdao,shardingdao,ShardingDAO,-,Staking Pool,10143181.498194274,Ethereum
SharedStake,SGT,Liquid Staking,['Ethereum'],0.0,[],,,,['api'],0,0,,0,sharedstake,sharedstake,SharedStake,SGT,Liquid Staking,0.0,Ethereum
Sharelock,SLOK,Dexs,['zkSync Era'],195.32654751430135,[],,,,['api'],0,0,,0,sharelock,sharelock,Sharelock,SLOK,Dexs,175.84677835911162,zkSync Era
SharesGram,SG,SoFi,['Base'],16662.802502305,[],,,,['api'],0,0,,0,sharesgram,sharesgram,SharesGram,SG,SoFi,12604.026975413652,Base
SharkSwap,SHARK,Dexs,['SXnetwork'],502448.8367201329,[],,,,['api'],0,0,,0,sharkswap,sharkswap,SharkSwap,SHARK,Dexs,403220.03366566513,SXnetwork
SharkSwap DEX,-,Dexs,['Base'],188924.42405060143,[],,,,['api'],0,0,,0,sharkswap dex,sharkswap-dex,SharkSwap DEX,-,Dexs,162313.61912457907,Base
Sharky,SHARK,NFT Lending,['Solana'],625122.3173470463,[],,,,['api'],0,0,,0,sharky,sharky,Sharky,SHARK,NFT Lending,220966.46979238783,Solana
Sharky Swap,SHARKY,Dexs,['Arbitrum'],6954.7690631454425,[],,,,['api'],0,0,,0,sharky swap,sharky-swap,Sharky Swap,SHARKY,Dexs,5787.190294683137,Arbitrum
Sharpe Earn,SAI,Onchain Capital Allocator,['nan'],,[],,,,['api'],0,0,,0,sharpe earn,sharpe-earn,Sharpe Earn,SAI,Onchain Capital Allocator,,
Sharpe Magnum,SAI,Yield,['Ethereum'],2364.645515946512,[],,,,['api'],0,0,,0,sharpe magnum,sharpe-magnum,Sharpe Magnum,SAI,Yield,1526.4862465264166,Ethereum
Sharpe Perp Aggregator,SAI,Derivatives,['nan'],,[],,,,['api'],0,0,,0,sharpe perp aggregator,sharpe-perp-aggregator,Sharpe Perp Aggregator,SAI,Derivatives,,
SharpLink Gaming,-,Treasury Manager,['nan'],,[],,,,['api'],0,0,,0,sharplink gaming,sharplink-gaming,SharpLink Gaming,-,Treasury Manager,,
SheepDex,SPC,Dexs,['Binance'],480057.95639837335,[],,,,['api'],0,0,,0,sheepdex,sheepdex,SheepDex,SPC,Dexs,446480.048272655,Binance
Sheesha Finance,SHEESHA,Yield,['Binance'],0.0,[],,,,['api'],0,0,,0,sheesha finance,sheesha-finance,Sheesha Finance,SHEESHA,Yield,0.0,Binance
ShekelSwap,SHEKEL,Dexs,['Arbitrum'],281.53164363770054,[],,,,['api'],0,0,,0,shekelswap,shekelswap,ShekelSwap,SHEKEL,Dexs,171.57378016918008,Arbitrum
Shell Protocol,SHELL,Dexs,['Arbitrum'],207328.6331598174,[],,,,['api'],0,0,,0,shell protocol,shell-protocol,Shell Protocol,SHELL,Dexs,166110.1769673644,Arbitrum
Sherlock,-,Insurance,['Ethereum'],524882.8429200604,[],,,,['api'],0,0,,0,sherlock,sherlock,Sherlock,-,Insurance,504467.7507551894,Ethereum
Sherpa Cash,SHERPA,Privacy,['Avalanche'],48953.399999999994,[],,,,['api'],0,0,,0,sherpa cash,sherpa-cash,Sherpa Cash,SHERPA,Privacy,22431.153125277408,Avalanche
Shezmu,SHEZMU,CDP,['Ethereum'],13044.767025378143,[],,,,['api'],0,0,,0,shezmu,shezmu,Shezmu,SHEZMU,CDP,4992.8277307960425,Ethereum
Shiba Fantom,SHIBA,Dexs,['Fantom'],4103.651529395669,[],,,,['api'],0,0,,0,shiba fantom,shiba-fantom,Shiba Fantom,SHIBA,Dexs,1368.0765893941152,Fantom
Shibance,WOOF,Dexs,['Multi-Chain'],13233.068916309046,[],,,,['api'],0,0,,0,shibance,shibance,Shibance,WOOF,Dexs,12056.222857638251,Binance;Kucoin
ShibaNova,-,Dexs,['Binance'],52513.15312028367,[],,,,['api'],0,0,,0,shibanova,shibanova,ShibaNova,-,Dexs,48367.83629075525,Binance
Shibex,SHIB,Dexs,['Shibarium'],9543.835893325291,[],,,,['api'],0,0,,0,shibex,shibex,Shibex,SHIB,Dexs,7151.598565433401,Shibarium
ShibFi,ShibFi,Farm,['Shibarium'],0.0,[],,,,['api'],0,0,,0,shibfi,shibfi,ShibFi,ShibFi,Farm,0.0,Shibarium
ShibShift,PulseShib,Dexs,['Pulse'],6793.209360754037,[],,,,['api'],0,0,,0,shibshift,shibshift,ShibShift,PulseShib,Dexs,3414.188430602174,Pulse
Shibui DAO,SHIBUI,NFT Marketplace,['Boba'],0.0,[],,,,['api'],0,0,,0,shibui dao,shibui-dao,Shibui DAO,SHIBUI,NFT Marketplace,0.0,Boba
Shido Dex,SHDX,Dexs,['Shido'],618702.4098222402,[],,,,['api'],0,0,,0,shido dex,shido-dex,Shido Dex,SHDX,Dexs,433506.98345383216,Shido
Shield,SLD,Options,['Binance'],0.0,[],,,,['api'],0,0,,0,shield,shield,Shield,SLD,Options,0.0,Binance
Shield Protocol,SHIELD,Farm,['Binance'],22401.142144695677,[],,,,['api'],0,0,,0,shield protocol,shield-protocol,Shield Protocol,SHIELD,Farm,13343.246476058031,Binance
ShiftDollar,SHIFT,Algo-Stables,['Cronos'],92.17783017,[],,,,['api'],0,0,,0,shiftdollar,shiftdollar,ShiftDollar,SHIFT,Algo-Stables,91.902329123839,Cronos
ShimmerBridge,-,Bridge,['Multi-Chain'],297332.2337686513,[],,,,['api'],0,0,,0,shimmerbridge,shimmerbridge,ShimmerBridge,-,Bridge,251866.6297535327,Ethereum;Binance;Avalanche;Polygon;Optimism;Arbitrum;Fantom;Base
Shinobi,-,Dexs,['Ubiq'],0.0,[],,,,['api'],0,0,,0,shinobi,shinobi,Shinobi,-,Dexs,0.0,Ubiq
ShiroSwap,SHIR,Dexs,['Binance'],0.0,[],,,,['api'],0,0,,0,shiroswap,shiroswap,ShiroSwap,SHIR,Dexs,0.0,Binance
Shoebill V1,-,Lending,['Multi-Chain'],7747.351333,[],,,,['api'],0,0,,0,shoebill v1,shoebill-v1,Shoebill V1,-,Lending,7743.4338958236385,Klaytn;Kava
Shoebill V2,-,Lending,['Multi-Chain'],1605656.5152383647,[],,,,['api'],0,0,,0,shoebill v2,shoebill-v2,Shoebill V2,-,Lending,921101.229672256,Manta;BSquared;BOB;Metis;zkLink;Fuse;Mode;WEMIX;Klaytn;ZetaChain;Kroma
SHPRD,-,Indexes,['Multi-Chain'],377558.4469667104,[],,,,['api'],0,0,,0,shprd,shprd,SHPRD,-,Indexes,353729.19626392063,Arbitrum;Ethereum
ShrikePerps,SHK,Derivatives,['Polygon zkEVM'],12656.68051694235,[],,,,['api'],0,0,,0,shrikeperps,shrikeperps,ShrikePerps,SHK,Derivatives,12469.84645780636,Polygon zkEVM
SHUI,SHUI,Liquid Staking,['Conflux'],6738056.422280147,[],,,,['api'],0,0,,0,shui,shui,SHUI,SHUI,Liquid Staking,4090910.167084733,Conflux
