protocol_name_raw,source,audit_firm_raw,audit_score,audit_date,evidence_url,notes,__srcfile,slug,in_llama,protocol_norm,slug_mapped,slug_final
solodit_content,audit_report_firm,OpenZeppelin,,2022-02-27T00:00:00Z,https://github.com/solodit/solodit_content/blob/8dadb756e565d89c58941fbaf2518b4417528a7d/reports/Zokyo/2022-02-27-CWBC.md,"repo=solodit/solodit_content; path=reports/Zokyo/2022-02-27-CWBC.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2022-09-07T00:00:00Z,https://github.com/solodit/solodit_content/blob/8dadb756e565d89c58941fbaf2518b4417528a7d/reports/Zokyo/2022-09-07-Umami%20.md,"repo=solodit/solodit_content; path=reports/Zokyo/2022-09-07-Umami .md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2022-08-17T00:00:00Z,https://github.com/solodit/solodit_content/blob/8dadb756e565d89c58941fbaf2518b4417528a7d/reports/Zokyo/2022-08-17-Magic%20Yearn.md,"repo=solodit/solodit_content; path=reports/Zokyo/2022-08-17-Magic Yearn.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2023-11-01T00:00:00Z,https://github.com/solodit/solodit_content/blob/8dadb756e565d89c58941fbaf2518b4417528a7d/reports/Pashov%20Audit%20Group/2023-11-01-Pump.md,"repo=solodit/solodit_content; path=reports/Pashov Audit Group/2023-11-01-Pump.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2024-01-12T00:00:00Z,https://github.com/solodit/solodit_content/blob/8dadb756e565d89c58941fbaf2518b4417528a7d/reports/Zokyo/2024-01-12-TRZN%20Finance.md,"repo=solodit/solodit_content; path=reports/Zokyo/2024-01-12-TRZN Finance.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
reports-website,audit_report_firm,OpenZeppelin,,2023-06-30T00:00:00Z,https://github.com/yAcademyDAO/reports-website/blob/7320b79a4ecb0ea0bb7c1c0e70439dbe1f6b620b/reports/01-2023-LlamaLendV2.md,"repo=yAcademyDAO/reports-website; path=reports/01-2023-LlamaLendV2.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,reports website,,
UDAO-PROJECT2,audit_report_firm,OpenZeppelin,,,https://github.com/anywai/UDAO-PROJECT2/blob/1dd9e81e6fb6df8a866fad96ec7538e412d7a98f/reports/UDAOStakerReport.md,"repo=anywai/UDAO-PROJECT2; path=reports/UDAOStakerReport.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,udao project2,,
reports-website,audit_report_firm,OpenZeppelin,,2023-06-30T00:00:00Z,https://github.com/yAcademyDAO/reports-website/blob/7320b79a4ecb0ea0bb7c1c0e70439dbe1f6b620b/reports/04-2023-Incubator-DAO.md,"repo=yAcademyDAO/reports-website; path=reports/04-2023-Incubator-DAO.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,reports website,,
reports-website,audit_report_firm,OpenZeppelin,,2023-06-30T00:00:00Z,https://github.com/yAcademyDAO/reports-website/blob/7320b79a4ecb0ea0bb7c1c0e70439dbe1f6b620b/reports/10-2023-DopexV2-rDPX-upgrade.md,"repo=yAcademyDAO/reports-website; path=reports/10-2023-DopexV2-rDPX-upgrade.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,reports website,,
reports-website,audit_report_firm,OpenZeppelin,,2022-06-30T00:00:00Z,https://github.com/yAcademyDAO/reports-website/blob/7320b79a4ecb0ea0bb7c1c0e70439dbe1f6b620b/reports/12-2022-Gro-Protocol.md,"repo=yAcademyDAO/reports-website; path=reports/12-2022-Gro-Protocol.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,reports website,,
reports-website,audit_report_firm,OpenZeppelin,,2022-06-30T00:00:00Z,https://github.com/yAcademyDAO/reports-website/blob/7320b79a4ecb0ea0bb7c1c0e70439dbe1f6b620b/reports/06-2022-Superfluid.md,"repo=yAcademyDAO/reports-website; path=reports/06-2022-Superfluid.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,reports website,,
reports-website,audit_report_firm,OpenZeppelin,,2024-06-30T00:00:00Z,https://github.com/yAcademyDAO/reports-website/blob/7320b79a4ecb0ea0bb7c1c0e70439dbe1f6b620b/reports/10-2024-Flower.md,"repo=yAcademyDAO/reports-website; path=reports/10-2024-Flower.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,reports website,,
reports-website,audit_report_firm,OpenZeppelin,,2023-06-30T00:00:00Z,https://github.com/yAcademyDAO/reports-website/blob/7320b79a4ecb0ea0bb7c1c0e70439dbe1f6b620b/reports/10-2023-Dopex-CLAMM.md,"repo=yAcademyDAO/reports-website; path=reports/10-2023-Dopex-CLAMM.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,reports website,,
reports-website,audit_report_firm,OpenZeppelin,,2023-06-30T00:00:00Z,https://github.com/yAcademyDAO/reports-website/blob/7320b79a4ecb0ea0bb7c1c0e70439dbe1f6b620b/reports/06-2023-Yearn-v3.md,"repo=yAcademyDAO/reports-website; path=reports/06-2023-Yearn-v3.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,reports website,,
UDAO-PROJECT2,audit_report_firm,OpenZeppelin,,,https://github.com/anywai/UDAO-PROJECT2/blob/1dd9e81e6fb6df8a866fad96ec7538e412d7a98f/reports/UDAOGovernorReport.md,"repo=anywai/UDAO-PROJECT2; path=reports/UDAOGovernorReport.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,udao project2,,
reports-website,audit_report_firm,OpenZeppelin,,2023-06-30T00:00:00Z,https://github.com/yAcademyDAO/reports-website/blob/7320b79a4ecb0ea0bb7c1c0e70439dbe1f6b620b/reports/02-2023-TempleDAO-Origami-Recheck.md,"repo=yAcademyDAO/reports-website; path=reports/02-2023-TempleDAO-Origami-Recheck.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,reports website,,
reports-website,audit_report_firm,OpenZeppelin,,2024-06-30T00:00:00Z,https://github.com/yAcademyDAO/reports-website/blob/7320b79a4ecb0ea0bb7c1c0e70439dbe1f6b620b/reports/09-2024-Euler-Hook-Target-Firewall.md,"repo=yAcademyDAO/reports-website; path=reports/09-2024-Euler-Hook-Target-Firewall.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,reports website,,
solodit_content,audit_report_firm,OpenZeppelin,,2023-06-05T00:00:00Z,https://github.com/williamf6131/solodit_content/blob/b5de8d7335f0ea0ce1cd077e1f0a0d3be81d7b59/reports/Zokyo/2023-06-05-Fluxfire.md,"repo=williamf6131/solodit_content; path=reports/Zokyo/2023-06-05-Fluxfire.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
reports-website,audit_report_firm,OpenZeppelin,,2022-06-30T00:00:00Z,https://github.com/yAcademyDAO/reports-website/blob/7320b79a4ecb0ea0bb7c1c0e70439dbe1f6b620b/reports/10-2022-NounsDAO-Token-Buyer.md,"repo=yAcademyDAO/reports-website; path=reports/10-2022-NounsDAO-Token-Buyer.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,reports website,,
solodit_content,audit_report_firm,OpenZeppelin,,2024-10-29T00:00:00Z,https://github.com/williamf6131/solodit_content/blob/b5de8d7335f0ea0ce1cd077e1f0a0d3be81d7b59/reports/Zokyo/2024-10-29-Liberty%20Finance.md,"repo=williamf6131/solodit_content; path=reports/Zokyo/2024-10-29-Liberty Finance.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2023-08-01T00:00:00Z,https://github.com/williamf6131/solodit_content/blob/b5de8d7335f0ea0ce1cd077e1f0a0d3be81d7b59/reports/Pashov%20Audit%20Group/2023-08-01-gTrade.md,"repo=williamf6131/solodit_content; path=reports/Pashov Audit Group/2023-08-01-gTrade.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2023-06-01T00:00:00Z,https://github.com/williamf6131/solodit_content/blob/b5de8d7335f0ea0ce1cd077e1f0a0d3be81d7b59/reports/Pashov%20Audit%20Group/2023-06-01-Portals.md,"repo=williamf6131/solodit_content; path=reports/Pashov Audit Group/2023-06-01-Portals.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2023-12-01T00:00:00Z,https://github.com/williamf6131/solodit_content/blob/b5de8d7335f0ea0ce1cd077e1f0a0d3be81d7b59/reports/Pashov%20Audit%20Group/2023-12-01-veTenet.md,"repo=williamf6131/solodit_content; path=reports/Pashov Audit Group/2023-12-01-veTenet.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2023-06-01T00:00:00Z,https://github.com/williamf6131/solodit_content/blob/b5de8d7335f0ea0ce1cd077e1f0a0d3be81d7b59/reports/ZachObront/2023-06-01-alongside.md,"repo=williamf6131/solodit_content; path=reports/ZachObront/2023-06-01-alongside.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2022-12-01T00:00:00Z,https://github.com/williamf6131/solodit_content/blob/b5de8d7335f0ea0ce1cd077e1f0a0d3be81d7b59/reports/Pashov%20Audit%20Group/2022-12-01-Arcana.md,"repo=williamf6131/solodit_content; path=reports/Pashov Audit Group/2022-12-01-Arcana.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2024-11-19T00:00:00Z,https://github.com/williamf6131/solodit_content/blob/b5de8d7335f0ea0ce1cd077e1f0a0d3be81d7b59/reports/Zokyo/2024-11-19-Tren.md,"repo=williamf6131/solodit_content; path=reports/Zokyo/2024-11-19-Tren.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2024-01-10T00:00:00Z,https://github.com/williamf6131/solodit_content/blob/b5de8d7335f0ea0ce1cd077e1f0a0d3be81d7b59/reports/Zokyo/2024-01-10-Yollo.md,"repo=williamf6131/solodit_content; path=reports/Zokyo/2024-01-10-Yollo.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2023-06-01T00:00:00Z,https://github.com/williamf6131/solodit_content/blob/b5de8d7335f0ea0ce1cd077e1f0a0d3be81d7b59/reports/Pashov%20Audit%20Group/2023-06-01-NFT%20Loots.md,"repo=williamf6131/solodit_content; path=reports/Pashov Audit Group/2023-06-01-NFT Loots.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2023-12-22T00:00:00Z,https://github.com/williamf6131/solodit_content/blob/b5de8d7335f0ea0ce1cd077e1f0a0d3be81d7b59/reports/Zokyo/2023-12-22-CreditSwap.md,"repo=williamf6131/solodit_content; path=reports/Zokyo/2023-12-22-CreditSwap.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2023-08-30T00:00:00Z,https://github.com/williamf6131/solodit_content/blob/b5de8d7335f0ea0ce1cd077e1f0a0d3be81d7b59/reports/Zokyo/2023-08-30-Vaultka.md,"repo=williamf6131/solodit_content; path=reports/Zokyo/2023-08-30-Vaultka.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2023-07-27T00:00:00Z,https://github.com/williamf6131/solodit_content/blob/b5de8d7335f0ea0ce1cd077e1f0a0d3be81d7b59/reports/Shieldify/2023-07-27-PHIMaterial.md,"repo=williamf6131/solodit_content; path=reports/Shieldify/2023-07-27-PHIMaterial.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2024-04-18T00:00:00Z,https://github.com/williamf6131/solodit_content/blob/b5de8d7335f0ea0ce1cd077e1f0a0d3be81d7b59/reports/Cyfrin/2024-04-18-cyfrin-ondo-finance.md,"repo=williamf6131/solodit_content; path=reports/Cyfrin/2024-04-18-cyfrin-ondo-finance.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2024-03-25T00:00:00Z,https://github.com/williamf6131/solodit_content/blob/b5de8d7335f0ea0ce1cd077e1f0a0d3be81d7b59/reports/Zokyo/2024-03-25-Planar%20Finance.md,"repo=williamf6131/solodit_content; path=reports/Zokyo/2024-03-25-Planar Finance.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2023-09-19T00:00:00Z,https://github.com/williamf6131/solodit_content/blob/b5de8d7335f0ea0ce1cd077e1f0a0d3be81d7b59/reports/Cyfrin/2023-09-19-cyfrin-swapexchange.md,"repo=williamf6131/solodit_content; path=reports/Cyfrin/2023-09-19-cyfrin-swapexchange.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2023-02-12T00:00:00Z,https://github.com/williamf6131/solodit_content/blob/b5de8d7335f0ea0ce1cd077e1f0a0d3be81d7b59/reports/ZachObront/2023-02-12-Dyad.md,"repo=williamf6131/solodit_content; path=reports/ZachObront/2023-02-12-Dyad.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2022-05-09T00:00:00Z,https://github.com/williamf6131/solodit_content/blob/b5de8d7335f0ea0ce1cd077e1f0a0d3be81d7b59/reports/Guardian%20Audits/2022-05-09-Ethernote.md,"repo=williamf6131/solodit_content; path=reports/Guardian Audits/2022-05-09-Ethernote.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2023-11-10T00:00:00Z,https://github.com/williamf6131/solodit_content/blob/b5de8d7335f0ea0ce1cd077e1f0a0d3be81d7b59/reports/Cyfrin/2023-11-10-cyfrin-dexe.md,"repo=williamf6131/solodit_content; path=reports/Cyfrin/2023-11-10-cyfrin-dexe.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2024-07-01T00:00:00Z,https://github.com/williamf6131/solodit_content/blob/b5de8d7335f0ea0ce1cd077e1f0a0d3be81d7b59/reports/Cyfrin/2024-07-01-cyfrin-tunnl-v2.0.md,"repo=williamf6131/solodit_content; path=reports/Cyfrin/2024-07-01-cyfrin-tunnl-v2.0.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2024-09-27T00:00:00Z,https://github.com/williamf6131/solodit_content/blob/b5de8d7335f0ea0ce1cd077e1f0a0d3be81d7b59/reports/Cyfrin/2024-09-27-cyfrin-bima-v2.0.md,"repo=williamf6131/solodit_content; path=reports/Cyfrin/2024-09-27-cyfrin-bima-v2.0.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2024-05-04T00:00:00Z,https://github.com/williamf6131/solodit_content/blob/b5de8d7335f0ea0ce1cd077e1f0a0d3be81d7b59/reports/Cyfrin/2024-05-04-cyfrin-solidly-v2-memecore-v2-2.md,"repo=williamf6131/solodit_content; path=reports/Cyfrin/2024-05-04-cyfrin-solidly-v2-memecore-v2-2.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2023-02-01T00:00:00Z,https://github.com/williamf6131/solodit_content/blob/b5de8d7335f0ea0ce1cd077e1f0a0d3be81d7b59/reports/Pashov%20Audit%20Group/2023-02-01-LizardStarking.md,"repo=williamf6131/solodit_content; path=reports/Pashov Audit Group/2023-02-01-LizardStarking.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2024-10-29T00:00:00Z,https://github.com/williamf6131/solodit_content/blob/b5de8d7335f0ea0ce1cd077e1f0a0d3be81d7b59/reports/Cyfrin/2024-10-29-cyfrin-one-world-project-v2.0.md,"repo=williamf6131/solodit_content; path=reports/Cyfrin/2024-10-29-cyfrin-one-world-project-v2.0.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2024-04-11T00:00:00Z,https://github.com/williamf6131/solodit_content/blob/b5de8d7335f0ea0ce1cd077e1f0a0d3be81d7b59/reports/Cyfrin/2024-04-11-cyfrin-wormhole-evm-ntt-v2.md,"repo=williamf6131/solodit_content; path=reports/Cyfrin/2024-04-11-cyfrin-wormhole-evm-ntt-v2.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2024-11-26T00:00:00Z,https://github.com/williamf6131/solodit_content/blob/b5de8d7335f0ea0ce1cd077e1f0a0d3be81d7b59/reports/Zokyo/2024-11-26-Zerolend.md,"repo=williamf6131/solodit_content; path=reports/Zokyo/2024-11-26-Zerolend.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2024-06-12T00:00:00Z,https://github.com/williamf6131/solodit_content/blob/b5de8d7335f0ea0ce1cd077e1f0a0d3be81d7b59/reports/Zokyo/2024-06-12-Legion%20OTC.md,"repo=williamf6131/solodit_content; path=reports/Zokyo/2024-06-12-Legion OTC.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2022-12-01T00:00:00Z,https://github.com/williamf6131/solodit_content/blob/b5de8d7335f0ea0ce1cd077e1f0a0d3be81d7b59/reports/Pashov%20Audit%20Group/2022-12-01-GMD.md,"repo=williamf6131/solodit_content; path=reports/Pashov Audit Group/2022-12-01-GMD.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
solodit_content,audit_report_firm,OpenZeppelin,,2023-11-01T00:00:00Z,https://github.com/williamf6131/solodit_content/blob/b5de8d7335f0ea0ce1cd077e1f0a0d3be81d7b59/reports/Pashov%20Audit%20Group/2023-11-01-Pump.md,"repo=williamf6131/solodit_content; path=reports/Pashov Audit Group/2023-11-01-Pump.md; kw=openzeppelin; q=""openzeppelin"" path:reports extension:md",audit_events_github_reports.csv,,0,solodit content,,
