protocol_name_raw,source,audit_firm_raw,audit_score,audit_date,evidence_url,notes,__srcfile,org,repo_name,protocol_guess,slug,in_llama,protocol_norm,slug_mapped,slug_final
sense-points-marketplace,sherlock,,,2024-09-06T23:26:13Z,https://github.com/sherlock-audit/2024-07-sense-points-marketplace,,audit_events_long.csv,sherlock-audit,2024-07-sense-points-marketplace,sense-points-marketplace,,1,sense points marketplace,sense,sense
sense-points-marketplace,sherlock,,,2024-10-12T14:37:09Z,https://github.com/sherlock-audit/2024-07-sense-points-marketplace-judging,,audit_events_long.csv,sherlock-audit,2024-07-sense-points-marketplace-judging,sense-points-marketplace,,1,sense points marketplace,sense,sense
saffron-finance,sherlock,,,2024-10-08T21:48:23Z,https://github.com/sherlock-audit/2024-08-saffron-finance,,audit_events_long.csv,sherlock-audit,2024-08-saffron-finance,saffron-finance,,1,saffron finance,saffron-finance,saffron-finance
saffron-finance,sherlock,,,2024-10-09T11:58:01Z,https://github.com/sherlock-audit/2024-08-saffron-finance-judging,,audit_events_long.csv,sherlock-audit,2024-08-saffron-finance-judging,saffron-finance,,1,saffron finance,saffron-finance,saffron-finance
flayer,sherlock,,,2024-09-02T15:40:14Z,https://github.com/sherlock-audit/2024-08-flayer,,audit_events_long.csv,sherlock-audit,2024-08-flayer,flayer,,0,flayer,,
flayer,sherlock,,,2024-12-03T14:00:12Z,https://github.com/sherlock-audit/2024-08-flayer-judging,,audit_events_long.csv,sherlock-audit,2024-08-flayer-judging,flayer,,0,flayer,,
sentiment-v2,sherlock,,,2024-11-15T16:38:19Z,https://github.com/sherlock-audit/2024-08-sentiment-v2,,audit_events_long.csv,sherlock-audit,2024-08-sentiment-v2,sentiment-v2,,1,sentiment v2,sentiment,sentiment
sentiment-v2,sherlock,,,2024-11-18T15:03:22Z,https://github.com/sherlock-audit/2024-08-sentiment-v2-judging,,audit_events_long.csv,sherlock-audit,2024-08-sentiment-v2-judging,sentiment-v2,,1,sentiment v2,sentiment,sentiment
winnables-raffles,sherlock,,,2024-09-29T18:30:58Z,https://github.com/sherlock-audit/2024-08-winnables-raffles,,audit_events_long.csv,sherlock-audit,2024-08-winnables-raffles,winnables-raffles,,0,winnables raffles,,
winnables-raffles,sherlock,,,2024-10-02T18:01:53Z,https://github.com/sherlock-audit/2024-08-winnables-raffles-judging,,audit_events_long.csv,sherlock-audit,2024-08-winnables-raffles-judging,winnables-raffles,,0,winnables raffles,,
midas-minter-redeemer,sherlock,,,2024-09-24T11:44:27Z,https://github.com/sherlock-audit/2024-08-midas-minter-redeemer,,audit_events_long.csv,sherlock-audit,2024-08-midas-minter-redeemer,midas-minter-redeemer,,0,midas minter redeemer,,
midas-minter-redeemer,sherlock,,,2024-09-25T10:57:33Z,https://github.com/sherlock-audit/2024-08-midas-minter-redeemer-judging,,audit_events_long.csv,sherlock-audit,2024-08-midas-minter-redeemer-judging,midas-minter-redeemer,,0,midas minter redeemer,,
perennial-v2-update-3,sherlock,,,2024-10-11T22:21:52Z,https://github.com/sherlock-audit/2024-08-perennial-v2-update-3,,audit_events_long.csv,sherlock-audit,2024-08-perennial-v2-update-3,perennial-v2-update-3,,1,perennial v2 update 3,perennial-v2,perennial-v2
perennial-v2-update-3,sherlock,,,2024-10-16T17:00:55Z,https://github.com/sherlock-audit/2024-08-perennial-v2-update-3-judging,,audit_events_long.csv,sherlock-audit,2024-08-perennial-v2-update-3-judging,perennial-v2-update-3,,1,perennial v2 update 3,perennial-v2,perennial-v2
velar-artha,sherlock,,,2025-01-08T11:43:25Z,https://github.com/sherlock-audit/2024-08-velar-artha,,audit_events_long.csv,sherlock-audit,2024-08-velar-artha,velar-artha,,0,velar artha,,
velar-artha,sherlock,,,2025-01-10T15:15:01Z,https://github.com/sherlock-audit/2024-08-velar-artha-judging,,audit_events_long.csv,sherlock-audit,2024-08-velar-artha-judging,velar-artha,,0,velar artha,,
cork-protocol,sherlock,,,2024-10-08T19:27:57Z,https://github.com/sherlock-audit/2024-08-cork-protocol,,audit_events_long.csv,sherlock-audit,2024-08-cork-protocol,cork-protocol,,0,cork protocol,,
cork-protocol,sherlock,,,2024-10-17T10:35:50Z,https://github.com/sherlock-audit/2024-08-cork-protocol-judging,,audit_events_long.csv,sherlock-audit,2024-08-cork-protocol-judging,cork-protocol,,0,cork protocol,,
woofi-solana-deployment,sherlock,,,2024-10-22T19:10:35Z,https://github.com/sherlock-audit/2024-08-woofi-solana-deployment,,audit_events_long.csv,sherlock-audit,2024-08-woofi-solana-deployment,woofi-solana-deployment,,1,woofi solana deployment,solana,solana
woofi-solana-deployment,sherlock,,,2024-10-23T11:12:02Z,https://github.com/sherlock-audit/2024-08-woofi-solana-deployment-judging,,audit_events_long.csv,sherlock-audit,2024-08-woofi-solana-deployment-judging,woofi-solana-deployment,,1,woofi solana deployment,solana,solana
morphl2,sherlock,,,2024-11-15T16:31:36Z,https://github.com/sherlock-audit/2024-08-morphl2,,audit_events_long.csv,sherlock-audit,2024-08-morphl2,morphl2,,0,morphl2,,
morphl2,sherlock,,,2024-11-26T13:51:34Z,https://github.com/sherlock-audit/2024-08-morphl2-judging,,audit_events_long.csv,sherlock-audit,2024-08-morphl2-judging,morphl2,,0,morphl2,,
tokamak-network,sherlock,,,2024-10-26T10:38:11Z,https://github.com/sherlock-audit/2024-08-tokamak-network,,audit_events_long.csv,sherlock-audit,2024-08-tokamak-network,tokamak-network,,0,tokamak network,,
tokamak-network,sherlock,,,2024-10-24T20:00:16Z,https://github.com/sherlock-audit/2024-08-tokamak-network-judging,,audit_events_long.csv,sherlock-audit,2024-08-tokamak-network-judging,tokamak-network,,0,tokamak network,,
predict-fun,sherlock,,,2024-10-30T13:32:34Z,https://github.com/sherlock-audit/2024-09-predict-fun,,audit_events_long.csv,sherlock-audit,2024-09-predict-fun,predict-fun,,1,predict fun,predict-fun,predict-fun
predict-fun,sherlock,,,2024-10-30T20:48:10Z,https://github.com/sherlock-audit/2024-09-predict-fun-judging,,audit_events_long.csv,sherlock-audit,2024-09-predict-fun-judging,predict-fun,,1,predict fun,predict-fun,predict-fun
orderly-network-solana-contract,sherlock,,,2024-11-13T16:13:25Z,https://github.com/sherlock-audit/2024-09-orderly-network-solana-contract,,audit_events_long.csv,sherlock-audit,2024-09-orderly-network-solana-contract,orderly-network-solana-contract,,1,orderly network solana contract,solana,solana
orderly-network-solana-contract,sherlock,,,2024-11-15T17:18:03Z,https://github.com/sherlock-audit/2024-09-orderly-network-solana-contract-judging,,audit_events_long.csv,sherlock-audit,2024-09-orderly-network-solana-contract-judging,orderly-network-solana-contract,,1,orderly network solana contract,solana,solana
symmio-v0-8-4-update,sherlock,,,2024-10-23T09:17:52Z,https://github.com/sherlock-audit/2024-09-symmio-v0-8-4-update-contest,,audit_events_long.csv,sherlock-audit,2024-09-symmio-v0-8-4-update-contest,symmio-v0-8-4-update,,1,symmio v0 8 4 update,symmio,symmio
symmio-v0-8-4-update-contest,sherlock,,,2024-10-24T16:28:33Z,https://github.com/sherlock-audit/2024-09-symmio-v0-8-4-update-contest-judging,,audit_events_long.csv,sherlock-audit,2024-09-symmio-v0-8-4-update-contest-judging,symmio-v0-8-4-update-contest,,1,symmio v0 8 4 update,symmio,symmio
morpho-x-index,sherlock,,,2024-11-11T15:35:50Z,https://github.com/sherlock-audit/2024-10-morpho-x-index,,audit_events_long.csv,sherlock-audit,2024-10-morpho-x-index,morpho-x-index,,0,morpho x index,,
morpho-x-index,sherlock,,,2024-11-12T22:07:32Z,https://github.com/sherlock-audit/2024-10-morpho-x-index-judging,,audit_events_long.csv,sherlock-audit,2024-10-morpho-x-index-judging,morpho-x-index,,0,morpho x index,,
axion,sherlock,,,2025-01-02T09:28:46Z,https://github.com/sherlock-audit/2024-10-axion,,audit_events_long.csv,sherlock-audit,2024-10-axion,axion,,1,axion,axion,axion
axion,sherlock,,,2024-12-10T16:12:02Z,https://github.com/sherlock-audit/2024-10-axion-judging,,audit_events_long.csv,sherlock-audit,2024-10-axion-judging,axion,,1,axion,axion,axion
ethos-network,sherlock,,,2024-12-13T16:55:48Z,https://github.com/sherlock-audit/2024-10-ethos-network,,audit_events_long.csv,sherlock-audit,2024-10-ethos-network,ethos-network,,1,ethos network,ethos-network,ethos-network
ethos-network,sherlock,,,2024-12-14T14:39:18Z,https://github.com/sherlock-audit/2024-10-ethos-network-judging,,audit_events_long.csv,sherlock-audit,2024-10-ethos-network-judging,ethos-network,,1,ethos network,ethos-network,ethos-network
mento-update,sherlock,,,2024-12-04T15:56:55Z,https://github.com/sherlock-audit/2024-10-mento-update,,audit_events_long.csv,sherlock-audit,2024-10-mento-update,mento-update,,1,mento update,mento,mento
mento-update,sherlock,,,2024-12-04T16:46:36Z,https://github.com/sherlock-audit/2024-10-mento-update-judging,,audit_events_long.csv,sherlock-audit,2024-10-mento-update-judging,mento-update,,1,mento update,mento,mento
gamma-rewarder,sherlock,,,2024-11-18T21:11:16Z,https://github.com/sherlock-audit/2024-10-gamma-rewarder,,audit_events_long.csv,sherlock-audit,2024-10-gamma-rewarder,gamma-rewarder,,1,gamma rewarder,re,re
gamma-rewarder,sherlock,,,2024-11-25T17:20:22Z,https://github.com/sherlock-audit/2024-10-gamma-rewarder-judging,,audit_events_long.csv,sherlock-audit,2024-10-gamma-rewarder-judging,gamma-rewarder,,1,gamma rewarder,re,re
debita,sherlock,,,2025-01-15T00:57:31Z,https://github.com/sherlock-audit/2024-10-debita-judging,,audit_events_long.csv,sherlock-audit,2024-10-debita-judging,debita,,0,debita,,
telcoin,sherlock,,,2024-11-26T03:34:39Z,https://github.com/sherlock-audit/2024-11-telcoin,,audit_events_long.csv,sherlock-audit,2024-11-telcoin,telcoin,,1,telcoin,telcoin,telcoin
telcoin,sherlock,,,2024-12-05T21:22:32Z,https://github.com/sherlock-audit/2024-11-telcoin-judging,,audit_events_long.csv,sherlock-audit,2024-11-telcoin-judging,telcoin,,1,telcoin,telcoin,telcoin
vvv-exchange-update,sherlock,,,2024-11-30T03:01:13Z,https://github.com/sherlock-audit/2024-11-vvv-exchange-update,,audit_events_long.csv,sherlock-audit,2024-11-vvv-exchange-update,vvv-exchange-update,,0,vvv exchange update,,
vvv-exchange-update,sherlock,,,2024-12-02T14:37:44Z,https://github.com/sherlock-audit/2024-11-vvv-exchange-update-judging,,audit_events_long.csv,sherlock-audit,2024-11-vvv-exchange-update-judging,vvv-exchange-update,,0,vvv exchange update,,
debita-finance-v3,sherlock,,,2025-01-14T18:00:57Z,https://github.com/sherlock-audit/2024-11-debita-finance-v3,,audit_events_long.csv,sherlock-audit,2024-11-debita-finance-v3,debita-finance-v3,,1,debita finance v3,fin,fin
velodrome-mellow,sherlock,,,2024-11-12T07:37:18Z,https://github.com/sherlock-audit/2024-11-velodrome-mellow,,audit_events_long.csv,sherlock-audit,2024-11-velodrome-mellow,velodrome-mellow,,1,velodrome mellow,mellow,mellow
superfluid-locking-contract,sherlock,,,2024-12-04T16:10:42Z,https://github.com/sherlock-audit/2024-11-superfluid-locking-contract,,audit_events_long.csv,sherlock-audit,2024-11-superfluid-locking-contract,superfluid-locking-contract,,1,superfluid locking contract,superfluid,superfluid
superfluid-locking-contract,sherlock,,,2024-12-04T16:59:21Z,https://github.com/sherlock-audit/2024-11-superfluid-locking-contract-judging,,audit_events_long.csv,sherlock-audit,2024-11-superfluid-locking-contract-judging,superfluid-locking-contract,,1,superfluid locking contract,superfluid,superfluid
hats-protocol,sherlock,,,2024-12-05T16:24:09Z,https://github.com/sherlock-audit/2024-11-hats-protocol,,audit_events_long.csv,sherlock-audit,2024-11-hats-protocol,hats-protocol,,0,hats protocol,,
hats-protocol,sherlock,,,2024-12-06T16:09:34Z,https://github.com/sherlock-audit/2024-11-hats-protocol-judging,,audit_events_long.csv,sherlock-audit,2024-11-hats-protocol-judging,hats-protocol,,0,hats protocol,,
nounsdao,sherlock,,,2024-12-11T12:42:30Z,https://github.com/sherlock-audit/2024-11-nounsdao,,audit_events_long.csv,sherlock-audit,2024-11-nounsdao,nounsdao,,1,nounsdao,nouns,nouns
nounsdao,sherlock,,,2024-12-18T17:24:49Z,https://github.com/sherlock-audit/2024-11-nounsdao-judging,,audit_events_long.csv,sherlock-audit,2024-11-nounsdao-judging,nounsdao,,1,nounsdao,nouns,nouns
teller-finance-update,sherlock,,,2025-01-03T19:52:07Z,https://github.com/sherlock-audit/2024-11-teller-finance-update,,audit_events_long.csv,sherlock-audit,2024-11-teller-finance-update,teller-finance-update,,1,teller finance update,teller,teller
teller-finance-update,sherlock,,,2025-01-06T00:17:40Z,https://github.com/sherlock-audit/2024-11-teller-finance-update-judging,,audit_events_long.csv,sherlock-audit,2024-11-teller-finance-update-judging,teller-finance-update,,1,teller finance update,teller,teller
ethos-network-ii,sherlock,,,2025-01-09T20:03:06Z,https://github.com/sherlock-audit/2024-11-ethos-network-ii,,audit_events_long.csv,sherlock-audit,2024-11-ethos-network-ii,ethos-network-ii,,1,ethos network ii,ethos-network,ethos-network
ethos-network-ii,sherlock,,,2025-01-16T17:47:57Z,https://github.com/sherlock-audit/2024-11-ethos-network-ii-judging,,audit_events_long.csv,sherlock-audit,2024-11-ethos-network-ii-judging,ethos-network-ii,,1,ethos network ii,ethos-network,ethos-network
tally,sherlock,,,2025-01-27T17:00:17Z,https://github.com/sherlock-audit/2024-11-tally-judging,,audit_events_long.csv,sherlock-audit,2024-11-tally-judging,tally,,0,tally,,
oku,sherlock,,,2025-01-27T17:33:01Z,https://github.com/sherlock-audit/2024-11-oku,,audit_events_long.csv,sherlock-audit,2024-11-oku,oku,,1,oku,mimboku-aggregator,mimboku-aggregator
oku,sherlock,,,2025-01-29T12:03:48Z,https://github.com/sherlock-audit/2024-11-oku-judging,,audit_events_long.csv,sherlock-audit,2024-11-oku-judging,oku,,1,oku,mimboku-aggregator,mimboku-aggregator
autonomint,sherlock,,,2025-02-12T02:12:08Z,https://github.com/sherlock-audit/2024-11-autonomint,,audit_events_long.csv,sherlock-audit,2024-11-autonomint,autonomint,,1,autonomint,ton,ton
autonomint,sherlock,,,2025-01-31T18:23:04Z,https://github.com/sherlock-audit/2024-11-autonomint-judging,,audit_events_long.csv,sherlock-audit,2024-11-autonomint-judging,autonomint,,1,autonomint,ton,ton
tally,sherlock,,,2025-01-23T10:04:50Z,https://github.com/sherlock-audit/2024-11-tally,,audit_events_long.csv,sherlock-audit,2024-11-tally,tally,,0,tally,,
numa,sherlock,,,2025-02-17T13:14:56Z,https://github.com/sherlock-audit/2024-12-numa-audit,,audit_events_long.csv,sherlock-audit,2024-12-numa-audit,numa,,0,numa,,
numa-audit,sherlock,,,2025-01-20T22:09:34Z,https://github.com/sherlock-audit/2024-12-numa-audit-judging,,audit_events_long.csv,sherlock-audit,2024-12-numa-audit-judging,numa-audit,,0,numa,,
babylon,sherlock,,,2025-04-11T17:30:53Z,https://github.com/sherlock-audit/2024-12-babylon-judging,,audit_events_long.csv,sherlock-audit,2024-12-babylon-judging,babylon,,1,babylon,babylon-finance,babylon-finance
mach-finance,sherlock,,,2024-12-29T08:14:58Z,https://github.com/sherlock-audit/2024-12-mach-finance,,audit_events_long.csv,sherlock-audit,2024-12-mach-finance,mach-finance,,1,mach finance,match-finance,match-finance
mach-finance,sherlock,,,2024-12-29T15:44:09Z,https://github.com/sherlock-audit/2024-12-mach-finance-judging,,audit_events_long.csv,sherlock-audit,2024-12-mach-finance-judging,mach-finance,,1,mach finance,match-finance,match-finance
plaza-finance,sherlock,,,2025-04-16T17:16:53Z,https://github.com/sherlock-audit/2024-12-plaza-finance,,audit_events_long.csv,sherlock-audit,2024-12-plaza-finance,plaza-finance,,1,plaza finance,plaza-finance,plaza-finance
plaza-finance,sherlock,,,2025-04-17T09:24:50Z,https://github.com/sherlock-audit/2024-12-plaza-finance-judging,,audit_events_long.csv,sherlock-audit,2024-12-plaza-finance-judging,plaza-finance,,1,plaza finance,plaza-finance,plaza-finance
seda-protocol,sherlock,,,2025-04-08T16:02:12Z,https://github.com/sherlock-audit/2024-12-seda-protocol,,audit_events_long.csv,sherlock-audit,2024-12-seda-protocol,seda-protocol,,1,seda protocol,soda-protocol,soda-protocol
seda-protocol,sherlock,,,2025-04-07T14:04:29Z,https://github.com/sherlock-audit/2024-12-seda-protocol-judging,,audit_events_long.csv,sherlock-audit,2024-12-seda-protocol-judging,seda-protocol,,1,seda protocol,soda-protocol,soda-protocol
ethos-update,sherlock,,,2025-01-14T20:08:06Z,https://github.com/sherlock-audit/2024-12-ethos-update,,audit_events_long.csv,sherlock-audit,2024-12-ethos-update,ethos-update,,0,ethos update,,
ethos-update,sherlock,,,2025-01-20T12:42:38Z,https://github.com/sherlock-audit/2024-12-ethos-update-judging,,audit_events_long.csv,sherlock-audit,2024-12-ethos-update-judging,ethos-update,,0,ethos update,,
aave-v3-3,sherlock,,,2025-02-28T20:58:51Z,https://github.com/sherlock-audit/2025-01-aave-v3-3,,audit_events_long.csv,sherlock-audit,2025-01-aave-v3-3,aave-v3-3,,1,aave v3 3,aave-v3,aave-v3
aave-v3-3,sherlock,,,2025-02-13T10:31:20Z,https://github.com/sherlock-audit/2025-01-aave-v3-3-judging,,audit_events_long.csv,sherlock-audit,2025-01-aave-v3-3-judging,aave-v3-3,,1,aave v3 3,aave-v3,aave-v3
peapods-finance,sherlock,,,2025-01-22T11:35:13Z,https://github.com/sherlock-audit/2025-01-peapods-finance,,audit_events_long.csv,sherlock-audit,2025-01-peapods-finance,peapods-finance,,1,peapods finance,peapods-finance,peapods-finance
peapods-finance,sherlock,,,2025-03-21T14:30:39Z,https://github.com/sherlock-audit/2025-01-peapods-finance-judging,,audit_events_long.csv,sherlock-audit,2025-01-peapods-finance-judging,peapods-finance,,1,peapods finance,peapods-finance,peapods-finance
perennial-v2-4-update,sherlock,,,2025-02-12T12:38:42Z,https://github.com/sherlock-audit/2025-01-perennial-v2-4-update,,audit_events_long.csv,sherlock-audit,2025-01-perennial-v2-4-update,perennial-v2-4-update,,1,perennial v2 4 update,perennial-v2,perennial-v2
perennial-v2-4-update,sherlock,,,2025-02-14T23:22:37Z,https://github.com/sherlock-audit/2025-01-perennial-v2-4-update-judging,,audit_events_long.csv,sherlock-audit,2025-01-perennial-v2-4-update-judging,perennial-v2-4-update,,1,perennial v2 4 update,perennial-v2,perennial-v2
rova,sherlock,,,2025-03-16T15:37:08Z,https://github.com/sherlock-audit/2025-02-rova,,audit_events_long.csv,sherlock-audit,2025-02-rova,rova,,1,rova,astrovault,astrovault
rova,sherlock,,,2025-03-07T14:55:59Z,https://github.com/sherlock-audit/2025-02-rova-judging,,audit_events_long.csv,sherlock-audit,2025-02-rova-judging,rova,,1,rova,astrovault,astrovault
yieldoor,sherlock,,,2025-04-26T11:58:04Z,https://github.com/sherlock-audit/2025-02-yieldoor,,audit_events_long.csv,sherlock-audit,2025-02-yieldoor,yieldoor,,1,yieldoor,yieldoor,yieldoor
yieldoor,sherlock,,,2025-03-31T19:17:29Z,https://github.com/sherlock-audit/2025-02-yieldoor-judging,,audit_events_long.csv,sherlock-audit,2025-02-yieldoor-judging,yieldoor,,1,yieldoor,yieldoor,yieldoor
symm-io-stacking,sherlock,,,2025-04-08T17:37:21Z,https://github.com/sherlock-audit/2025-03-symm-io-stacking,,audit_events_long.csv,sherlock-audit,2025-03-symm-io-stacking,symm-io-stacking,,1,symm io stacking,stack,stack
